phage_id,split,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59
NC_028965,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100239635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41083264,0.12903328,0.0,0.0,0.0,0.059221476,0.17940806,0.0,0.0,0.20477355,0.0,0.0,0.0,0.19744995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39840302,0.0643166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11819175,0.0,0.0
NC_028966,train,0.0,0.0,0.0,0.0,0.0,0.0,0.09335177,0.0,0.0,0.0,0.0,0.0,0.0,0.0045924634,0.0,0.0,0.043508142,0.0,0.0,0.083249874,0.0,0.0,0.0,0.0,0.0,0.24195342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29305568,0.0,0.0,0.19689244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30174917,0.022704892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26485384,0.0,0.032078072
NC_028968,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31866255,0.0,0.0,0.04557693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631117,0.4479124,0.0,0.0,0.0,0.052802946,0.24759467,0.0,0.0,0.49412027,0.0,0.0,0.34219465,0.40508026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69588536,0.13099334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23663472,0.0,0.0
NC_028969,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28165677,0.0,0.0,0.44337302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21203516,0.42049125,0.0,0.0,0.0,0.0,0.0,0.17610335,0.0,0.0,0.26110518,0.10329178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24853039,0.0,0.13941987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38502106,0.0,0.13593644
NC_028972,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28635398,0.3734982,0.0,0.61297417,0.0,0.0,0.07306567,0.0,0.0,0.16016184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070361,1.2697235,0.70926666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7324735,0.7655039,0.0,0.0,0.031030655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19690809,0.0,0.0,0.0,0.0,0.0,0.0,0.0789856,0.0,0.0,0.1493918,0.0,0.0
NC_028977,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28555548,0.0,0.0,0.16139029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148724,0.7712142,0.26732352,0.0,0.0,0.0,0.0,0.04906097,0.0,0.0,0.8845532,0.0,0.0,0.17190027,0.27319396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6121203,0.37871873,0.0,0.0,0.0,0.0,0.0,0.008628529,0.0,0.0,0.6743573,0.0,0.0
NC_028978,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014955308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14900169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25498408,0.0,0.0,0.023105338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16004443,0.45544937,0.19704401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37603855,0.0,0.006792918
NC_028979,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11642788,0.77484775,0.0,0.0,0.0,0.12482981,0.0,0.0,0.0,0.33552635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70012826,0.48909044,0.0,0.0,0.0,0.9529505,0.4789625,0.0,0.0,0.0,0.0,0.0,0.042317092,0.6977302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_028986,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26784885,0.4685591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53453887,0.0,0.8149732,0.0,0.0,0.0,0.0,0.0,0.0,0.094364345,0.5517151,0.0,0.0,0.0,0.25272974,0.0,0.0,0.0,0.0,0.16394386,0.0,0.11830956,0.3448251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47839588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_028988,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04859312,0.0,0.0,0.12333444,0.0,0.0,0.30762908,0.0,0.0,0.0,0.0,0.0,0.324598,0.27089328,0.18594497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5025366,0.0,0.0,0.14211598,0.1192938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15829769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19962087,0.0,0.0
NC_028990,train,0.0,0.0,0.0,0.0,0.0,0.0,0.5850789,0.0,0.15411982,0.1531041,0.0,0.0,0.0,0.12336898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022931535,0.0,0.0,0.0,0.0,0.3129387,0.0,0.0,0.0,0.13639301,0.0,0.53740275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14990497
NC_028995,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41462228,0.0,0.0,0.0,0.0,0.19327559,0.0,0.0,0.0731775,0.052008994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19766505,0.16084048,0.6681384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231857,0.5559621,0.0,0.30116642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472142,0.0,0.0,0.0,0.0,0.0,0.0,0.041783202,0.0,0.0,0.0,0.0,0.014268085
NC_029000,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04731388,0.0,0.0,0.093412355,0.07239476,0.0,0.4572801,0.0,0.0,0.0,0.0,0.0,0.057902724,0.32937494,0.24601537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36044046,0.0,0.0,0.33587706,0.40225753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60731405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029009,train,0.0,0.0,0.0,0.0,0.0,0.0,0.017879702,0.1000992,0.0,0.54025424,0.0010881722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36441338,0.18026331,0.0,0.0,0.0,0.0,0.0,0.0,0.07174228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834435,0.56886685,0.49965516,0.0,0.046649083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029010,train,0.0,0.0,0.0,0.0,0.0,0.0,0.2307025,0.0,0.32899553,0.0,0.0,0.0,0.0,0.2724393,0.0,0.0,0.06967619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631446,0.0,0.4930246,0.0,0.0,0.0,0.0,0.12221864,0.0,0.0,0.36733502,0.46592683,0.0,0.60246986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31134784,0.0,0.0,0.0,0.0,0.0,0.0,0.06124781,0.0,0.0,0.033790827,0.0,0.20834407
NC_029012,train,0.0,0.0,0.0,0.0,0.0,0.0,2.238246,0.0,0.0,0.36396065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75201106,0.0,0.0,0.0,0.0,0.0,0.37233981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05997911,0.7027668,0.0,0.70899457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325814
NC_029013,train,0.0,0.0,0.0,0.0,0.0,0.0,0.7811258,0.0,0.0,0.63108015,0.0,0.0,0.0,0.18190908,0.0,0.0,0.0,0.108456165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53688455,0.084401086,0.0,0.0,0.0,0.0,0.0,1.3517516,0.3858722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21247214,1.1337632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029014,train,0.0,0.0,0.0,0.0,0.0,0.0,3.650496,0.0,0.3969977,0.63437766,0.0,0.0,0.0,0.10315961,0.0,0.0,0.0,0.027185738,0.0,0.8344083,0.0,0.0,0.0,0.0,0.0,0.3614925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13979223,0.0,2.567868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24444868,0.0,0.5627135,0.0,0.05665175,0.0,0.0,0.0,0.0,0.0,1.0121903
NC_029016,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07883399,0.0,0.0,0.06604782,0.0,0.0,0.0,0.0,0.0,0.114514396,0.0,0.0,0.10828458,0.0,0.0,0.0,0.0,0.0,0.51250386,0.23326533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57048917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017028712,0.09122676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039397,0.0,0.13843107
NC_029018,train,0.0,0.0,0.0,0.0,0.0,0.0,0.055060208,0.03556827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09200148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097507164,0.33735377,0.3705534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700908,0.0,0.009550519
NC_029019,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712029,0.3568561,1.1154002,1.1218873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41697478,1.2537489,0.0,0.0,0.0,0.45318365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801627,0.0,1.0688173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50470674
NC_029026,train,0.0,0.0,0.0,0.0,0.0,0.0,1.1511964,0.0,0.0,0.0,0.0,0.0,0.0,0.11571909,0.0,0.0,0.0,0.0,0.0,0.085803635,0.0,0.0,0.0,0.0,0.0,0.031138241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059916526,0.0,0.0,1.187562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77202904,0.22562881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10654619,0.0,0.08527368
NC_029029,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12132527,0.074110694,0.0,0.3718067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2689671,0.14245689,0.0,0.0,0.0,0.0,0.0,0.15679044,0.0,0.0,0.1967841,0.3053489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15894592,0.0,0.032380946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466489,0.0,0.28878927
NC_029033,train,0.0,0.0,0.0,0.0,0.0,0.0,1.115786,0.0,0.0,0.3997285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20778301,0.0,0.0,0.0,0.0,0.0,0.2116499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71048903,1.1379292,0.0,0.15710658,0.0,0.0,0.0,0.0,0.0,0.26307428,0.0,0.3969605
NC_029042,train,0.0,0.0,0.0,0.0,0.0,0.0,0.3168416,0.0,0.0,0.0,0.0,0.0,0.0,0.08339308,0.0,0.0,0.069656946,0.0,0.0,0.39025164,0.0,0.0,0.0,0.0,0.0,0.111465245,0.0,0.047218375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25419536,0.0,0.0,0.769297,0.15777673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047073707,0.0,0.0
NC_029043,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26001164,0.05885054,0.0,0.2441307,0.0,0.0,0.0010666931,0.0,0.0,0.0,0.2216209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11763,0.55132484,0.0,0.0,0.0,0.23306306,0.0,0.0,0.0,0.16885535,0.14194712,0.0,0.0,0.4959696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11573079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029044,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892165,0.0,0.0,0.03551627,0.14224504,0.0,0.087893024,0.0,0.0,0.0,0.0,0.0,0.0,0.61373055,0.48499662,0.0,0.0,0.0,0.08353755,0.0,0.0,0.0,0.24363245,0.0012777038,0.0,0.08201717,0.40335032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09507158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029045,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08541632,0.0,0.0,0.071139775,0.0,0.0,0.040145867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44070917,0.0,0.0,0.0,0.0,0.0,0.0,0.23517692,0.0,0.0,0.45333913,0.19053853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3726725,0.0,0.057033908,0.0,0.0,0.0,0.0,0.026028894,0.0,0.0,0.578351,0.0,0.4172223
NC_029048,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054993745,0.0,0.0,0.0,0.0,0.25155458,0.0,0.0,0.08293333,0.047763534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035120282,0.3241627,0.6117815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40199324,0.11878501,0.0,0.51796657,0.28460598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029050,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23227715,0.0,0.0,0.45258605,0.0,0.0,1.1004251,0.0,0.0,0.0,0.0,0.0,1.0686173,0.64614254,0.7388131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3873647,0.021863446,0.0,0.5371611,0.2267403,0.0,0.0,0.0,0.18506008,0.0,0.0,0.0,0.0,0.07748109,0.0,0.0,0.0,0.0,0.0,0.071099445,0.0,0.0,0.514283,0.0,0.0
NC_029059,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049366735,0.0,0.0,0.0,0.0,0.04488974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824095,0.14282537,0.0,0.0,0.0,0.0,0.14647263,0.0,0.0,0.075657055,0.12846223,0.0,0.0,0.03259861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23867348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029060,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15840878,0.4588784,0.0,0.5002136,0.0,0.0,0.11830718,0.0,0.0,0.14035062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45908046,1.0707653,0.7418052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629721,0.8205582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25019512,0.0,0.0,0.0,0.0,0.0,0.0,0.08913051,0.0,0.0,0.090951115,0.0,0.042654067
NC_029061,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28147963,0.0,0.0,0.16460541,0.0,0.0,0.115302995,0.0,0.0,0.033569045,0.13252124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411135,0.61672574,0.0,0.0,0.0,0.24146917,0.004483754,0.0,0.0,0.39168024,0.030623343,0.0,0.0,0.6348323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39306116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029066,train,0.0,0.0,0.0,0.0,0.0,0.0,0.6417743,0.0,0.0,0.0,0.0,0.0,0.0,0.11799643,0.015442774,0.0,0.29033986,0.0,0.0,0.76607454,0.0,0.0,0.0,0.0,0.0,1.0252118,0.0,0.1720474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85626984,0.15079495,0.0,0.7334361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06609682,0.0,0.0,0.46221524,0.0,0.5014415
NC_029067,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06481002,0.0,0.0,0.16422787,0.0,0.0,0.18195762,0.0,0.0,0.0,0.0,0.0,0.63993156,0.10199045,0.12786293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66353714,0.1870492,0.0,0.038499057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030118134,0.0,0.0,0.42462632,0.0,0.25024363
NC_029071,train,0.0,0.0,0.0,0.0,0.022015788,0.0,0.9655169,0.0,0.5216921,0.0,0.0,0.0,0.0,0.20818456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36004803,0.0,0.055346154,0.0,0.0,0.0,0.0,0.5103986,0.0,0.0,0.12311015,0.70557344,0.0,0.49611714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428959,0.0,0.0,0.0,0.0,0.0,0.0,0.09736535,0.0,0.0,0.19931225,0.0,0.8185125
NC_029072,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114473194,0.0,0.0,0.0,0.0,0.17313851,0.0,0.0,0.07489018,0.018519767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10529729,0.5222084,0.55074114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096188,0.24799153,0.0,0.12958887,0.20104346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24123889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029074,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10380545,0.35921544,0.0,0.39107615,0.0,0.0,0.14272629,0.0,0.0,0.16953944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5501777,0.9663446,0.67807406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7583207,0.73192114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25532854,0.0,0.0,0.0,0.0,0.0,0.0,0.09494299,0.0,0.0,0.21882464,0.0,0.091209024
NC_029075,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27236164,0.1434552,0.48273584,0.5200015,0.0,0.0,0.0,0.0,0.0,0.0,0.10420125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09495963,0.0,0.0,0.0,0.0,0.1522573,0.019190459,0.0,0.0,0.0,0.1931189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19525853,0.0,0.3641914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029077,train,0.0,0.0,0.0,0.0,0.0,0.0,0.2257691,0.0,0.0,0.32788372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055012364,0.0,0.14335197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073199764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255516,0.23420194,0.0,0.27012905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029079,train,0.0,0.0,0.0,0.0,0.0,0.0,0.81381834,0.0,0.0,0.63987756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23167686,0.0,0.921204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007852018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13307513,0.46463284,0.0,0.92859805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05683282
NC_029084,train,0.0,0.0,0.0,0.0,0.0,0.0,0.24629629,0.26723188,0.3302879,0.0,0.88614064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6323984,0.0,0.0,0.0,0.0,0.0,0.0,0.009756625,0.0,0.0,0.02766028,0.68714553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49929804,0.0,0.47169974,0.0,0.0,0.010426745,0.0,0.0,0.21800232,0.0,0.87619704
NC_029092,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050281443,0.033024903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16427474,0.33102536,0.0,0.9344295,0.0,0.0,0.0,0.0,0.0,0.22103095,0.7930044,0.7336655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41731593,0.14252701,0.0,0.0,0.44697332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029093,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212437,0.0,0.0,0.15034954,0.0,0.0,0.0,0.0,0.0,0.03727503,0.0,0.0,0.014912102,0.0,0.0,0.0,0.0,0.0,0.33900705,0.10108282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30982095,0.0354369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29520655,0.0,0.1531002
NC_029094,train,0.0,0.0,0.0,0.0,0.0,0.0,0.5346219,0.0,0.0,0.0,0.0,0.0,0.0,0.35654926,0.0,0.0,0.058100723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108577296,0.0,0.19625577,0.0,0.0,0.0,0.0,0.13942279,0.0,0.0,0.38743594,0.0,0.0,1.1496075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646032,0.21404363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750139,0.0,0.019732997
NC_029098,train,0.0,0.0,0.0,0.0,0.0,0.0,0.012039907,0.17541447,0.11531544,0.0,0.43497914,0.0,0.0,0.0,0.0,0.0,0.059377417,0.062132485,0.0,0.817698,0.0,0.0,0.0,0.0,0.0,0.51178294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09438275,0.32666698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26418063
NC_029099,train,0.0,0.0,0.0,0.0,0.0,0.0,0.9650601,0.0,0.30905658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020662356,0.0,0.0,0.2698492,0.0,0.0,0.0,0.0,0.0,0.39713955,0.0,0.0460888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013244156,0.40950662,0.0,0.46935096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20772383,0.0,0.0,0.0022185203,0.0,0.0,0.0,0.0,0.5234633
NC_029100,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26827973,0.0,0.0,0.06290813,0.29885328,0.0,0.5210395,0.0,0.0,0.0,0.0,0.0,0.0,0.21618274,0.49530327,0.0,0.0,0.0,0.50254345,0.0,0.0,0.0,0.21731293,0.0,0.0,1.3485793,1.0387881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039644897,1.7127168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029102,train,0.0,0.0,0.0,0.0,0.0,0.0,0.38911283,0.0,0.0,0.14701223,0.0,0.0,0.0,0.266385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3360526,0.3965313,0.0,0.0,0.0,0.0,0.0,1.0015349,0.25591287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236111,0.8806957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09004682,0.0,0.0
NC_029104,train,0.0,0.0,0.0,0.0,0.0,0.0,0.47298524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123070136,0.0,0.0,0.0,0.0,0.0,0.0,0.016364243,0.0,0.0,0.0,0.0,0.0,0.019066818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36270127,0.0,0.08420461,0.0,0.0,0.0,0.0,0.0,0.107448176,0.0,0.26819628
NC_029106,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012297321,0.47297433,0.5210556,0.2845688,0.0,0.0,0.0,0.0,0.0,0.0,0.2945541,0.0,0.07717338,0.0,0.0,0.0,0.0,0.0,0.0,0.056105502,0.30575356,0.0,0.0,0.0,0.17816581,0.0,0.0,0.0,0.0,0.47810525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29179725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
